id,value
1,61521702.80445271
2,87401531.6741147
4,76182312.32456505
5,79836892.10263646
6,65497497.38989456
10,70263643.76551855
11,65240927.571434565
15,70389327.69330214
17,64681398.328668915
23,61832251.73119924
25,66595047.55440693
28,61426541.22413874
31,65167287.174512446
35,45466133.93003477
39,24417579.974632572
40,24776224.319069333
43,62099662.74959748
48,51158932.641522154
51,35796221.213816114
55,60078485.29210587
56,59966895.67864951
57,42286551.03767886
61,48592728.579192474
62,49671169.061278164
69,36230064.84461685
70,31001571.861203417
71,37472843.654332474
74,42961522.473690756
80,49451836.440567985
82,47727516.89920565
84,38287488.8163348
85,37600442.209120475
88,37012404.113243416
90,33637060.60457586
91,32393134.75635138
95,28827536.816393994
101,33982967.11836166
104,11495262.799055237
111,32800313.327220593
113,32392773.221684117
116,46012788.62487998
120,35801522.2609112
122,37060361.640188634
130,30690776.905619312
136,32952036.377781782
138,28749187.741862774
141,22098033.706451125
144,28002941.52466132
146,24829666.84679038
147,19532128.513734285
150,21045063.904696308
151,31254907.79966747
152,9523903.944195792
158,22220137.70357007
159,27922811.493227035
160,29636857.824847136
162,33793944.16191422
168,32749841.885537244
172,28413866.94803419
177,30993150.1568
181,27351639.394947268
183,34266758.79058354
184,33222544.427679606
186,29399161.523006562
187,32476399.574938145
192,27835646.51538525
193,30773178.097160406
194,23610415.44995652
200,23834847.497760616
201,10735897.371187316
204,24177748.979488637
206,28624219.68008991
208,25282624.80535558
219,20209214.423257302
221,11453504.066432465
227,29892215.05843493
231,6057966.934165142
233,30111141.355153114
235,28697325.630876333
237,22497114.744334016
238,25490911.82523919
239,24745530.644254263
255,19903691.528238628
258,21585686.69592365
260,22979295.553561654
272,22024161.536871098
273,19952417.056121163
275,25359829.485024884
279,19476230.274569824
281,22097613.732831102
284,21335897.6408996
286,19599541.90760158
292,19360423.873249747
300,12559576.377523988
301,12438342.303908208
303,14561244.546896705
304,19101008.904435128
315,7604021.257820211
318,2826080.576067113
320,17205492.890602496
322,21448720.940224856
323,26861983.334635932
326,26160641.7072511
328,24381808.95266328
337,22292137.657868143
339,20187188.22597676
342,21354030.70757037
343,23151499.44703915
360,17459970.838350054
364,20730084.612851687
365,17744500.799683254
367,20368476.412354756
368,15640468.330771644
369,14368624.700167272
372,16891197.857880052
376,20014124.259776145
379,17670100.24541446
380,22140212.301465895
383,15578706.774522169
385,9495777.59488897
386,14593208.21854199
390,15835793.949482817
391,15554531.174331395
393,15913836.818957772
400,7696179.95280807
403,8132124.451927892
413,22588852.062118176
416,20609378.826497465
423,15945498.551773256
424,16997746.18538797
426,13764597.503684925
427,18516212.534283094
428,14140766.546538837
429,19703360.31663698
431,11974377.574483505
432,16970038.812076457
433,16759782.218859922
439,9914439.12664869
443,16013072.645751145
444,18458607.40987489
446,18726581.22498897
449,18818220.794397127
456,17084913.080237202
457,13391080.098574009
464,14018851.22005657
468,17940158.040394805
472,12527523.988382991
474,16907879.452092808
483,11926123.802680796
488,13384812.329112157
494,14102723.18753386
499,10005689.686245665
505,11664920.262260573
506,14411351.790182043
510,13938781.302090421
511,11072558.398204355
512,5374557.3906276515
517,10468433.162147444
521,14105248.316684974
522,8995671.462772038
523,13130815.400758848
526,11958015.619224496
531,10468433.162147444
540,1957415.9890439508
547,4641160.465616569
555,17083997.041027475
556,17988182.37973259
563,4494308.626324876
564,18344954.89742341
566,10412761.974197906
573,8741192.59180439
574,17766455.89849158
581,17607043.60276568
588,11742801.542762378
590,15863499.349906882
591,15931911.202784596
595,15078574.314787
596,13936451.461746275
597,17099968.368780937
599,14467831.681977501
600,9918135.36086843
602,11675663.735557133
603,13921135.113376252
606,14995152.549807614
613,10829431.674852282
615,11913311.07893695
620,16632816.455419997
623,11917655.16348707
624,10116807.904235085
628,10064288.647746395
630,12645770.182657039
635,14352197.63976211
636,13695987.877225384
638,15346976.853515936
662,9724946.969354786
664,11373152.371604778
665,10406767.685410457
670,12862428.422934057
672,12028068.226120254
677,12276994.972019281
680,10641833.102151329
695,7926281.070130256
705,8668487.418236662
713,5911177.28637638
716,4227351.469676748
717,6581222.395294144
720,13691868.31668602
723,12091706.071551638
725,14797996.896314465
731,7943448.646662138
733,7943448.646662138
734,12128171.948536674
738,13363624.988256818
740,11750176.065966044
743,12800132.026303329
747,13189652.886158831
750,13472117.47264121
752,11778612.368350081
753,9027957.32333261
756,10132249.287863215
758,9708238.41606027
768,16098491.18892328
770,12449099.723256081
772,8695412.478456806
773,11067562.667364076
791,12265229.52777591
793,14910774.80722856
794,10098704.748367481
798,11552728.793962456
799,8414331.15205858
801,14681167.62730481
804,14313833.72788612
805,12428949.16507306
811,10172903.741120838
822,11410545.296745583
824,12422466.56824942
827,10933967.246808311
828,10351791.006886933
832,10120778.179075666
837,12357749.852724036
844,9712399.697704092
851,8875885.678917646
852,9370124.316107119
854,10062096.684844112
856,11154464.455155674
860,10161432.632333288
867,6734430.770775968
877,9410778.76936474
880,6542797.156310186
883,9721882.84685982
885,8090665.264624586
889,10534753.306417894
891,7319649.815544098
894,3510054.425260118
897,9670326.104308618
898,9202010.244971482
899,4505734.467548892
904,10122960.100810708
906,9746570.280262865
907,8027118.353672173
